Order Date,Region,Category,Segment,Sales,Quantity,Discount,Profit
2025-03-28,South,Furniture,Corporate,218.66,5,0.0,36.56
2025-03-28,West,Technology,Consumer,1074.08,7,0.0,297.76
2025-03-29,Central,Office Supplies,Corporate,8.14,2,0.1,-4.07
2025-03-29,Central,Furniture,Consumer,355.3,1,0.2,77.89
2025-03-29,West,Technology,Corporate,879.59,1,0.0,253.16
2025-03-29,South,Office Supplies,Consumer,201.23,3,0.0,73.33
2025-03-29,Central,Technology,Corporate,380.79,6,0.2,69.35
2025-03-30,South,Furniture,Corporate,52.51,1,0.0,23.22
2025-03-30,East,Technology,Corporate,394.15,5,0.0,125.61
2025-03-30,East,Technology,Consumer,261.61,2,0.0,94.85
2025-03-31,East,Technology,Consumer,80.91,2,0.0,9.82
2025-03-31,South,Technology,Consumer,481.01,2,0.0,146.22
2025-03-31,East,Furniture,Consumer,159.4,5,0.2,4.47
2025-03-31,East,Office Supplies,Consumer,15.67,5,0.2,20.27
2025-04-01,West,Office Supplies,Corporate,45.61,1,0.1,-14.77
2025-04-01,Central,Office Supplies,Home Office,179.53,4,0.0,41.4
2025-04-01,West,Technology,Consumer,967.73,5,0.0,271.46
2025-04-01,South,Office Supplies,Home Office,134.78,7,0.2,35.7
2025-04-02,West,Furniture,Consumer,273.2,2,0.0,77.12
2025-04-02,West,Technology,Consumer,480.11,6,0.3,79.12
2025-04-02,South,Technology,Corporate,392.39,1,0.1,97.1
2025-04-02,South,Office Supplies,Consumer,75.67,5,0.0,37.28
2025-04-02,East,Office Supplies,Consumer,13.97,6,0.0,-0.14
2025-04-02,South,Technology,Home Office,480.59,6,0.0,132.94
2025-04-02,Central,Furniture,Home Office,78.55,1,0.0,17.08
2025-04-02,South,Office Supplies,Corporate,70.64,6,0.1,8.27
2025-04-03,West,Furniture,Home Office,195.33,5,0.3,40.94
2025-04-03,South,Office Supplies,Corporate,198.54,3,0.0,89.55
2025-04-03,West,Technology,Home Office,496.38,5,0.2,64.12
2025-04-03,West,Office Supplies,Corporate,35.42,7,0.0,-16.0
2025-04-03,Central,Office Supplies,Consumer,28.69,1,0.0,10.29
2025-04-03,East,Office Supplies,Home Office,147.92,6,0.0,52.31
2025-04-03,West,Technology,Consumer,1090.89,6,0.2,216.11
2025-04-04,Central,Technology,Home Office,63.44,5,0.2,9.77
2025-04-04,Central,Furniture,Home Office,559.97,5,0.0,155.8
2025-04-04,West,Office Supplies,Consumer,35.22,5,0.0,27.72
2025-04-04,Central,Furniture,Home Office,702.63,7,0.0,165.97
2025-04-05,West,Technology,Corporate,974.63,5,0.0,266.83
2025-04-05,South,Technology,Home Office,596.2,5,0.1,106.84
2025-04-05,East,Office Supplies,Consumer,111.33,3,0.1,10.6
2025-04-05,Central,Office Supplies,Consumer,16.45,2,0.0,8.94
2025-04-05,Central,Office Supplies,Consumer,194.18,2,0.1,71.86
2025-04-05,West,Technology,Corporate,134.66,1,0.1,10.8
2025-04-06,East,Office Supplies,Consumer,49.39,3,0.1,22.66
2025-04-06,West,Technology,Home Office,682.94,3,0.0,220.8
2025-04-06,South,Technology,Corporate,845.8,6,0.1,226.51
2025-04-06,East,Office Supplies,Consumer,76.88,2,0.0,34.53
2025-04-06,West,Office Supplies,Consumer,35.3,1,0.0,-9.24
2025-04-06,Central,Office Supplies,Home Office,317.98,6,0.0,69.44
2025-04-06,West,Technology,Home Office,913.18,7,0.0,262.72
2025-04-07,Central,Technology,Consumer,1141.23,2,0.3,147.68
2025-04-07,West,Technology,Home Office,559.51,4,0.0,179.79
2025-04-07,West,Furniture,Home Office,357.27,3,0.2,72.1
2025-04-07,West,Technology,Consumer,423.61,5,0.2,72.73
2025-04-07,Central,Technology,Home Office,802.11,6,0.3,99.82
2025-04-08,West,Technology,Corporate,1265.35,1,0.0,339.28
2025-04-08,Central,Technology,Corporate,335.6,7,0.1,76.19
2025-04-08,West,Technology,Consumer,894.93,6,0.0,255.86
2025-04-08,East,Technology,Corporate,611.21,4,0.3,90.06
2025-04-08,West,Office Supplies,Corporate,153.99,1,0.0,46.84
2025-04-08,Central,Office Supplies,Corporate,219.54,5,0.2,52.0
2025-04-08,East,Office Supplies,Home Office,161.38,3,0.0,47.64
2025-04-08,South,Office Supplies,Consumer,57.69,3,0.0,19.72
2025-04-09,South,Office Supplies,Consumer,167.05,6,0.0,59.27
2025-04-09,East,Furniture,Corporate,118.56,3,0.0,61.83
2025-04-09,West,Technology,Home Office,235.76,5,0.0,50.82
2025-04-09,East,Office Supplies,Consumer,40.6,1,0.0,6.29
2025-04-10,East,Office Supplies,Home Office,49.08,1,0.0,-5.69
2025-04-10,East,Technology,Consumer,442.29,1,0.0,130.9
2025-04-10,East,Technology,Corporate,1524.1,1,0.0,419.15
2025-04-10,South,Technology,Consumer,135.22,1,0.2,29.78
2025-04-10,East,Office Supplies,Consumer,71.2,4,0.2,-14.5
2025-04-10,East,Office Supplies,Corporate,184.44,3,0.0,59.37
2025-04-10,South,Technology,Consumer,331.66,3,0.0,80.34
2025-04-10,West,Office Supplies,Corporate,65.47,1,0.0,27.59
2025-04-10,South,Office Supplies,Home Office,76.22,7,0.0,9.98
2025-04-11,East,Technology,Consumer,23.89,7,0.0,15.23
2025-04-11,West,Office Supplies,Consumer,209.37,2,0.1,32.1
2025-04-11,West,Technology,Consumer,513.69,5,0.0,134.88
2025-04-11,South,Furniture,Consumer,815.35,5,0.1,178.43
2025-04-11,West,Office Supplies,Consumer,67.93,3,0.0,19.91
2025-04-11,Central,Technology,Consumer,29.56,7,0.0,28.17
2025-04-11,East,Technology,Corporate,1266.42,7,0.0,361.19
2025-04-12,West,Furniture,Corporate,666.23,4,0.0,190.76
2025-04-12,East,Technology,Consumer,615.58,4,0.2,113.05
2025-04-12,Central,Technology,Home Office,1131.68,5,0.1,230.48
2025-04-12,West,Office Supplies,Consumer,77.65,7,0.0,17.13
2025-04-13,East,Technology,Consumer,437.48,4,0.0,136.11
2025-04-13,South,Office Supplies,Corporate,59.75,4,0.2,12.7
2025-04-13,West,Office Supplies,Corporate,81.98,3,0.0,32.48
2025-04-14,East,Technology,Consumer,552.11,6,0.0,177.08
2025-04-14,East,Technology,Corporate,959.88,6,0.2,181.28
2025-04-14,Central,Office Supplies,Corporate,115.39,3,0.0,33.02
2025-04-14,West,Furniture,Corporate,393.77,7,0.2,50.31
2025-04-14,West,Furniture,Corporate,529.07,7,0.0,138.12
2025-04-14,Central,Technology,Consumer,536.69,5,0.0,128.2
2025-04-14,Central,Technology,Corporate,554.3,2,0.0,154.4
2025-04-15,East,Office Supplies,Consumer,223.15,5,0.0,50.85
2025-04-15,West,Furniture,Consumer,322.78,4,0.3,54.45
2025-04-15,West,Office Supplies,Consumer,92.41,7,0.0,36.23
2025-04-15,East,Office Supplies,Consumer,65.63,7,0.1,3.49
2025-04-16,Central,Office Supplies,Consumer,124.57,4,0.3,15.35
2025-04-16,East,Technology,Home Office,782.64,1,0.0,191.45
2025-04-16,East,Technology,Consumer,238.06,6,0.0,52.59
2025-04-17,East,Technology,Home Office,645.0,6,0.0,168.41
2025-04-17,East,Furniture,Consumer,1002.73,5,0.0,301.02
2025-04-17,West,Furniture,Consumer,191.27,6,0.0,44.88
2025-04-17,Central,Office Supplies,Home Office,29.83,4,0.0,-3.64
2025-04-18,Central,Technology,Consumer,663.93,1,0.0,193.09
2025-04-19,East,Technology,Corporate,278.78,1,0.1,84.8
2025-04-20,East,Office Supplies,Consumer,28.25,5,0.1,10.47
2025-04-20,West,Technology,Corporate,931.67,5,0.0,226.47
2025-04-21,Central,Office Supplies,Consumer,72.54,6,0.0,18.7
2025-04-21,Central,Technology,Consumer,548.58,2,0.2,93.34
2025-04-21,South,Office Supplies,Home Office,157.61,5,0.0,24.65
2025-04-21,East,Office Supplies,Corporate,245.0,7,0.0,74.08
2025-04-21,East,Office Supplies,Consumer,27.84,5,0.1,1.71
2025-04-21,West,Technology,Consumer,152.1,2,0.1,15.37
2025-04-21,East,Technology,Consumer,274.39,2,0.0,53.18
2025-04-21,West,Technology,Home Office,354.19,7,0.0,102.74
2025-04-21,East,Technology,Home Office,2455.5,4,0.3,290.7
2025-04-22,Central,Furniture,Consumer,357.45,2,0.0,118.68
2025-04-23,West,Furniture,Consumer,91.28,3,0.1,-4.66
2025-04-23,Central,Furniture,Corporate,168.95,2,0.2,7.32
2025-04-23,South,Technology,Consumer,486.66,5,0.2,85.27
2025-04-23,East,Furniture,Home Office,295.12,7,0.0,100.2
2025-04-24,East,Technology,Consumer,185.95,2,0.0,61.36
2025-04-24,South,Office Supplies,Consumer,129.09,4,0.2,36.68
2025-04-24,East,Technology,Corporate,237.82,6,0.0,47.65
2025-04-24,West,Technology,Consumer,150.88,4,0.1,29.08
2025-04-24,West,Technology,Corporate,409.56,1,0.0,99.91
2025-04-24,South,Furniture,Consumer,262.52,6,0.0,70.07
2025-04-24,West,Technology,Corporate,828.53,4,0.0,230.83
2025-04-25,South,Office Supplies,Home Office,89.81,3,0.1,25.76
2025-04-25,East,Technology,Consumer,535.42,2,0.0,137.76
2025-04-25,South,Office Supplies,Consumer,65.89,5,0.1,36.76
2025-04-26,Central,Technology,Corporate,1759.7,6,0.1,408.06
2025-04-26,West,Furniture,Home Office,274.64,2,0.1,63.98
2025-04-27,East,Office Supplies,Corporate,244.31,3,0.3,30.81
2025-04-28,West,Technology,Consumer,417.81,1,0.0,130.24
2025-04-28,South,Technology,Corporate,251.29,5,0.0,78.23
2025-04-28,East,Office Supplies,Home Office,197.37,1,0.0,50.27
2025-04-28,South,Office Supplies,Home Office,82.74,3,0.3,-5.44
2025-04-28,Central,Office Supplies,Consumer,35.74,7,0.2,-17.78
2025-04-28,East,Office Supplies,Corporate,215.9,2,0.0,60.58
2025-04-28,East,Office Supplies,Consumer,105.0,1,0.0,29.38
2025-04-28,West,Furniture,Consumer,337.41,1,0.1,78.24
2025-04-29,Central,Technology,Corporate,1024.34,3,0.1,215.53
2025-04-29,South,Furniture,Home Office,409.05,3,0.0,106.58
2025-04-29,West,Furniture,Consumer,188.56,6,0.0,44.02
2025-04-30,West,Office Supplies,Corporate,215.45,4,0.0,30.69
2025-04-30,Central,Furniture,Consumer,138.33,4,0.1,62.11
2025-04-30,Central,Technology,Corporate,449.11,2,0.0,128.64
2025-04-30,West,Office Supplies,Consumer,89.14,3,0.1,17.6
2025-04-30,South,Furniture,Corporate,201.66,5,0.0,62.45
2025-05-01,West,Office Supplies,Consumer,14.73,1,0.0,23.13
2025-05-01,West,Furniture,Corporate,202.54,7,0.0,74.64
2025-05-01,West,Office Supplies,Corporate,11.63,4,0.1,-3.0
2025-05-01,Central,Office Supplies,Home Office,102.35,4,0.0,35.3
2025-05-01,South,Furniture,Corporate,344.17,7,0.2,59.62
2025-05-01,East,Office Supplies,Home Office,60.51,2,0.0,14.27
2025-05-01,Central,Office Supplies,Corporate,99.22,7,0.0,41.52
2025-05-02,South,Office Supplies,Home Office,221.12,4,0.1,82.41
2025-05-02,East,Office Supplies,Consumer,260.43,2,0.0,62.56
2025-05-03,West,Furniture,Corporate,586.28,7,0.0,190.41
2025-05-03,West,Office Supplies,Consumer,108.23,6,0.0,28.71
2025-05-03,West,Furniture,Corporate,846.94,4,0.0,235.62
2025-05-03,East,Office Supplies,Corporate,18.64,7,0.2,20.8
2025-05-03,West,Technology,Home Office,525.59,4,0.2,116.65
2025-05-03,South,Technology,Consumer,484.67,1,0.0,116.12
2025-05-04,South,Furniture,Consumer,294.58,5,0.2,57.39
2025-05-04,West,Office Supplies,Consumer,134.26,4,0.0,42.47
2025-05-04,East,Technology,Consumer,430.65,4,0.1,117.01
2025-05-04,West,Office Supplies,Consumer,30.06,1,0.2,14.02
2025-05-05,Central,Technology,Consumer,699.7,5,0.1,171.91
2025-05-06,East,Technology,Home Office,871.27,6,0.0,260.53
2025-05-06,Central,Technology,Home Office,509.62,3,0.0,149.49
2025-05-06,West,Technology,Home Office,266.67,5,0.0,67.91
2025-05-06,East,Furniture,Consumer,237.89,4,0.0,32.54
2025-05-06,South,Technology,Consumer,447.87,7,0.0,106.98
2025-05-07,South,Technology,Corporate,560.24,5,0.1,125.15
2025-05-07,East,Technology,Corporate,484.33,4,0.0,134.42
2025-05-07,West,Technology,Home Office,2403.16,6,0.0,657.17
2025-05-08,Central,Technology,Home Office,722.91,6,0.0,209.04
2025-05-08,West,Furniture,Consumer,101.03,1,0.0,16.35
2025-05-08,East,Office Supplies,Corporate,25.61,7,0.0,26.99
2025-05-09,West,Technology,Home Office,62.81,1,0.2,20.34
2025-05-09,Central,Furniture,Corporate,982.94,5,0.0,263.68
2025-05-09,East,Office Supplies,Consumer,133.92,5,0.0,47.55
2025-05-10,South,Furniture,Corporate,595.4,4,0.0,150.59
2025-05-10,East,Office Supplies,Home Office,46.59,4,0.1,11.6
2025-05-10,West,Furniture,Consumer,356.92,1,0.0,101.41
2025-05-10,East,Furniture,Consumer,640.24,5,0.1,148.72
2025-05-10,East,Office Supplies,Home Office,150.27,7,0.0,44.14
2025-05-11,East,Furniture,Consumer,317.69,4,0.0,106.13
2025-05-11,East,Office Supplies,Consumer,127.99,2,0.1,46.65
2025-05-12,West,Office Supplies,Consumer,176.07,7,0.1,45.58
2025-05-12,Central,Office Supplies,Corporate,76.7,7,0.0,9.38
2025-05-12,West,Furniture,Home Office,462.22,2,0.1,111.88
2025-05-12,West,Technology,Consumer,293.64,6,0.2,52.88
2025-05-13,East,Office Supplies,Consumer,131.24,7,0.0,63.46
2025-05-13,South,Office Supplies,Consumer,424.95,6,0.0,115.51
2025-05-13,West,Technology,Consumer,552.38,7,0.1,128.74
2025-05-13,Central,Office Supplies,Corporate,173.72,5,0.1,38.82
2025-05-13,Central,Furniture,Consumer,307.42,1,0.0,104.29
2025-05-14,West,Technology,Corporate,1599.81,7,0.0,443.59
2025-05-14,Central,Furniture,Consumer,326.41,3,0.2,54.57
2025-05-14,West,Furniture,Consumer,150.14,5,0.0,45.59
2025-05-14,Central,Technology,Corporate,1341.1,2,0.2,236.83
2025-05-14,South,Office Supplies,Consumer,45.35,4,0.0,4.06
2025-05-15,East,Office Supplies,Consumer,98.34,1,0.0,51.27
2025-05-15,West,Office Supplies,Consumer,57.08,6,0.0,17.29
2025-05-15,West,Office Supplies,Corporate,125.58,1,0.0,12.83
2025-05-15,East,Technology,Consumer,607.54,2,0.0,188.55
2025-05-15,South,Office Supplies,Consumer,130.49,2,0.2,29.09
2025-05-15,Central,Office Supplies,Consumer,88.77,5,0.0,29.81
2025-05-15,West,Furniture,Home Office,540.19,1,0.0,145.91
2025-05-16,East,Office Supplies,Consumer,107.33,2,0.0,26.12
2025-05-16,Central,Technology,Consumer,273.73,6,0.1,47.06
2025-05-16,East,Office Supplies,Corporate,117.01,1,0.1,22.62
2025-05-16,East,Furniture,Home Office,345.33,5,0.1,87.06
2025-05-16,Central,Technology,Corporate,310.92,5,0.0,88.48
2025-05-16,East,Office Supplies,Consumer,141.44,7,0.2,17.72
2025-05-16,South,Office Supplies,Consumer,217.62,7,0.2,31.59
2025-05-17,Central,Furniture,Consumer,179.49,7,0.0,78.35
2025-05-17,West,Office Supplies,Consumer,135.52,5,0.1,47.89
2025-05-17,East,Furniture,Home Office,29.56,5,0.0,24.91
2025-05-18,West,Technology,Consumer,365.84,3,0.0,106.47
2025-05-18,West,Office Supplies,Home Office,80.0,7,0.2,12.67
2025-05-18,West,Furniture,Consumer,404.08,4,0.1,110.99
2025-05-18,Central,Office Supplies,Consumer,258.14,4,0.2,79.09
2025-05-18,West,Office Supplies,Corporate,19.46,2,0.1,5.05
2025-05-18,West,Technology,Consumer,103.63,7,0.3,33.51
2025-05-19,East,Technology,Consumer,416.05,1,0.1,98.54
2025-05-19,South,Furniture,Corporate,948.67,7,0.0,275.49
2025-05-19,West,Technology,Home Office,790.99,1,0.1,184.2
2025-05-19,Central,Technology,Corporate,175.49,5,0.1,24.66
2025-05-19,West,Technology,Consumer,480.15,6,0.1,100.59
2025-05-19,East,Technology,Consumer,837.6,6,0.0,204.35
2025-05-20,East,Technology,Home Office,195.71,5,0.0,48.04
2025-05-20,East,Technology,Corporate,1097.49,2,0.0,317.84
2025-05-20,West,Furniture,Consumer,326.2,6,0.0,87.05
2025-05-20,East,Furniture,Consumer,172.88,1,0.2,27.68
2025-05-20,Central,Office Supplies,Corporate,105.38,6,0.1,9.74
2025-05-21,Central,Technology,Consumer,1651.66,2,0.0,432.84
2025-05-21,West,Technology,Corporate,530.01,7,0.1,133.91
2025-05-22,West,Furniture,Consumer,400.98,3,0.1,83.14
2025-05-22,Central,Technology,Corporate,445.12,7,0.0,128.34
2025-05-22,South,Technology,Consumer,947.42,3,0.0,287.7
2025-05-22,South,Technology,Home Office,412.36,2,0.2,69.19
2025-05-22,West,Office Supplies,Consumer,87.78,7,0.0,13.04
2025-05-22,East,Office Supplies,Corporate,78.0,4,0.0,33.39
2025-05-22,West,Furniture,Corporate,290.07,5,0.0,64.0
2025-05-22,South,Technology,Consumer,1219.04,4,0.3,188.82
2025-05-23,West,Furniture,Corporate,194.56,6,0.0,42.82
2025-05-23,Central,Office Supplies,Consumer,152.42,6,0.0,62.16
2025-05-23,South,Technology,Consumer,426.67,6,0.1,77.92
2025-05-23,East,Furniture,Corporate,762.19,2,0.0,205.02
2025-05-24,East,Technology,Consumer,210.07,2,0.0,78.42
2025-05-24,Central,Furniture,Consumer,353.96,5,0.0,87.03
2025-05-24,South,Technology,Consumer,52.99,7,0.0,32.86
2025-05-24,West,Office Supplies,Corporate,124.66,4,0.0,36.47
2025-05-25,East,Technology,Home Office,854.54,1,0.0,245.73
2025-05-25,West,Technology,Consumer,915.12,1,0.0,244.55
2025-05-25,South,Office Supplies,Consumer,12.79,4,0.2,-0.57
2025-05-25,West,Office Supplies,Consumer,82.0,4,0.0,26.94
2025-05-25,East,Office Supplies,Corporate,387.22,5,0.2,67.2
2025-05-25,East,Technology,Corporate,419.14,2,0.1,73.62
2025-05-25,West,Furniture,Corporate,30.24,6,0.0,-3.26
2025-05-25,West,Furniture,Consumer,920.0,6,0.0,257.53
2025-05-26,East,Technology,Consumer,227.42,6,0.0,71.24
2025-05-26,Central,Office Supplies,Consumer,54.81,3,0.0,16.41
2025-05-26,South,Office Supplies,Consumer,10.59,1,0.2,22.29
2025-05-26,East,Furniture,Corporate,195.38,7,0.0,37.26
2025-05-26,Central,Furniture,Home Office,527.85,6,0.2,74.54
2025-05-27,West,Furniture,Consumer,1085.26,5,0.0,292.29
2025-05-27,Central,Furniture,Corporate,551.79,3,0.0,169.61
2025-05-27,Central,Office Supplies,Consumer,78.29,6,0.1,27.02
2025-05-27,South,Technology,Consumer,90.35,3,0.2,24.56
2025-05-27,West,Office Supplies,Consumer,143.25,6,0.0,58.87
2025-05-27,West,Technology,Consumer,197.97,7,0.0,41.0
2025-05-27,West,Office Supplies,Home Office,137.23,2,0.0,47.82
2025-05-28,East,Office Supplies,Consumer,52.59,5,0.1,0.53
2025-05-28,East,Technology,Consumer,416.14,4,0.0,91.38
2025-05-30,East,Technology,Consumer,540.17,6,0.0,177.73
2025-05-30,West,Furniture,Corporate,579.13,5,0.0,173.14
2025-05-30,East,Technology,Consumer,28.95,7,0.0,16.33
2025-05-30,West,Furniture,Corporate,380.55,5,0.0,99.34
2025-05-31,South,Office Supplies,Consumer,117.89,4,0.0,31.78
2025-05-31,West,Office Supplies,Corporate,152.86,2,0.0,25.62
2025-05-31,East,Office Supplies,Home Office,60.65,3,0.0,30.57
2025-06-01,East,Office Supplies,Home Office,132.0,6,0.1,27.26
2025-06-01,South,Office Supplies,Home Office,135.64,6,0.0,23.91
2025-06-01,East,Office Supplies,Corporate,159.78,1,0.1,9.52
2025-06-01,West,Furniture,Consumer,147.7,2,0.0,21.07
2025-06-01,South,Furniture,Corporate,326.32,4,0.2,55.82
2025-06-01,East,Office Supplies,Corporate,47.87,3,0.1,18.15
2025-06-01,East,Technology,Home Office,73.25,3,0.1,31.33
2025-06-02,East,Technology,Consumer,535.41,2,0.0,149.21
2025-06-02,East,Technology,Corporate,1824.51,4,0.0,505.21
2025-06-02,West,Office Supplies,Corporate,51.03,1,0.2,18.95
2025-06-03,East,Office Supplies,Consumer,85.56,7,0.0,33.73
2025-06-03,West,Technology,Corporate,333.47,6,0.2,89.31
2025-06-03,West,Technology,Home Office,743.1,1,0.1,185.69
2025-06-03,West,Office Supplies,Consumer,30.04,4,0.2,7.48
2025-06-03,Central,Furniture,Consumer,526.67,5,0.1,115.36
2025-06-03,East,Technology,Corporate,449.67,4,0.1,113.32
2025-06-03,West,Technology,Corporate,364.94,2,0.0,110.91
2025-06-03,West,Technology,Corporate,246.25,4,0.0,70.95
2025-06-04,Central,Furniture,Consumer,265.53,4,0.0,84.06
2025-06-04,Central,Technology,Corporate,624.32,4,0.0,186.1
2025-06-04,East,Office Supplies,Consumer,39.12,2,0.0,-1.29
2025-06-04,West,Technology,Consumer,637.91,3,0.0,171.29
2025-06-04,West,Technology,Consumer,309.29,6,0.0,73.67
2025-06-06,Central,Office Supplies,Consumer,82.37,7,0.0,26.86
2025-06-06,West,Technology,Home Office,732.96,5,0.0,192.5
2025-06-06,Central,Technology,Corporate,381.93,1,0.1,97.99
2025-06-06,Central,Furniture,Consumer,270.73,7,0.0,60.22
2025-06-06,East,Office Supplies,Consumer,77.07,1,0.1,22.37
2025-06-06,West,Office Supplies,Consumer,136.35,5,0.0,25.78
2025-06-06,East,Technology,Consumer,424.87,3,0.0,121.31
2025-06-07,Central,Furniture,Corporate,73.35,2,0.2,3.93
2025-06-07,West,Technology,Consumer,1155.13,6,0.0,302.17
2025-06-07,West,Technology,Corporate,684.22,1,0.0,206.08
2025-06-07,South,Technology,Consumer,723.91,4,0.0,191.13
2025-06-07,Central,Technology,Corporate,125.29,7,0.0,32.94
2025-06-07,West,Technology,Home Office,715.06,6,0.0,203.67
2025-06-07,West,Furniture,Corporate,476.92,2,0.0,131.8
2025-06-07,Central,Furniture,Consumer,882.71,4,0.0,283.52
2025-06-08,East,Technology,Corporate,45.94,4,0.1,15.85
2025-06-08,Central,Technology,Consumer,925.62,1,0.2,155.95
2025-06-08,East,Office Supplies,Corporate,301.81,5,0.2,25.52
2025-06-08,West,Office Supplies,Corporate,202.17,3,0.0,62.44
2025-06-08,Central,Furniture,Corporate,526.99,1,0.0,144.54
2025-06-08,South,Office Supplies,Home Office,47.41,7,0.0,19.93
2025-06-08,South,Office Supplies,Consumer,103.37,4,0.3,25.01
2025-06-08,South,Technology,Corporate,382.67,4,0.2,52.47
2025-06-08,Central,Technology,Corporate,1155.86,4,0.0,307.1
2025-06-08,West,Furniture,Corporate,292.18,3,0.0,76.89
2025-06-08,West,Office Supplies,Consumer,41.71,2,0.0,25.92
2025-06-08,West,Technology,Corporate,348.8,4,0.0,69.09
2025-06-08,East,Office Supplies,Home Office,19.84,3,0.0,26.36
2025-06-10,Central,Technology,Home Office,200.57,6,0.1,33.45
2025-06-11,West,Office Supplies,Consumer,13.82,2,0.1,-1.17
2025-06-11,East,Furniture,Home Office,796.14,4,0.0,257.85
2025-06-11,West,Technology,Corporate,747.19,4,0.0,189.16
2025-06-11,East,Furniture,Consumer,413.55,6,0.0,111.6
2025-06-11,West,Technology,Consumer,1012.61,4,0.1,218.75
2025-06-12,East,Furniture,Corporate,313.65,2,0.0,96.68
2025-06-12,West,Furniture,Corporate,345.6,4,0.0,90.62
2025-06-12,West,Office Supplies,Corporate,81.93,5,0.2,9.34
2025-06-12,Central,Technology,Home Office,2278.31,2,0.1,556.89
2025-06-12,West,Technology,Corporate,716.15,3,0.2,125.6
2025-06-13,South,Office Supplies,Consumer,162.67,5,0.0,30.32
2025-06-13,West,Office Supplies,Corporate,113.62,4,0.1,19.89
2025-06-13,West,Office Supplies,Corporate,19.03,2,0.1,-10.53
2025-06-13,West,Technology,Consumer,1177.53,1,0.2,222.02
2025-06-14,West,Office Supplies,Consumer,192.17,5,0.0,57.25
2025-06-14,Central,Technology,Consumer,341.41,7,0.0,99.78
2025-06-15,West,Technology,Consumer,180.67,3,0.0,57.84
2025-06-15,East,Furniture,Corporate,576.86,2,0.2,88.88
2025-06-15,West,Technology,Consumer,313.87,6,0.0,98.5
2025-06-15,South,Technology,Corporate,65.05,6,0.2,25.73
2025-06-15,West,Technology,Consumer,517.36,7,0.0,159.9
2025-06-16,Central,Furniture,Consumer,280.92,6,0.0,98.86
2025-06-16,East,Office Supplies,Consumer,40.02,7,0.1,16.9
2025-06-16,West,Office Supplies,Home Office,118.4,5,0.0,59.9
2025-06-16,East,Office Supplies,Home Office,103.22,1,0.0,34.22
2025-06-17,South,Technology,Consumer,652.2,2,0.1,157.88
2025-06-17,Central,Technology,Consumer,729.87,7,0.3,120.22
2025-06-17,East,Technology,Consumer,578.71,4,0.1,164.33
2025-06-18,East,Office Supplies,Home Office,39.05,4,0.0,21.93
2025-06-18,Central,Technology,Consumer,236.99,1,0.0,65.86
2025-06-18,Central,Office Supplies,Consumer,75.84,6,0.1,16.53
2025-06-18,East,Technology,Corporate,694.8,2,0.0,183.11
2025-06-18,West,Technology,Corporate,775.8,5,0.1,163.63
2025-06-19,South,Technology,Consumer,774.46,6,0.1,173.72
2025-06-19,East,Office Supplies,Consumer,67.22,4,0.1,3.6
2025-06-19,West,Furniture,Consumer,288.84,4,0.2,28.1
2025-06-19,West,Furniture,Home Office,34.86,1,0.2,-13.69
2025-06-20,East,Office Supplies,Consumer,195.38,1,0.1,56.13
2025-06-20,South,Technology,Consumer,469.29,3,0.0,146.52
2025-06-20,South,Technology,Consumer,681.75,2,0.3,118.19
2025-06-20,East,Technology,Consumer,397.68,5,0.0,100.83
2025-06-20,East,Technology,Home Office,910.65,6,0.1,199.53
2025-06-20,West,Technology,Consumer,480.38,5,0.0,132.21
2025-06-20,East,Technology,Consumer,28.3,4,0.0,-9.18
2025-06-20,West,Technology,Consumer,73.58,5,0.0,28.35
2025-06-21,East,Technology,Corporate,645.37,2,0.0,185.25
2025-06-21,West,Office Supplies,Home Office,25.98,2,0.1,20.01
2025-06-21,West,Technology,Consumer,329.7,2,0.1,77.93
2025-06-22,West,Furniture,Consumer,281.1,5,0.0,100.09
2025-06-22,Central,Office Supplies,Home Office,28.94,1,0.1,11.8
2025-06-22,East,Office Supplies,Consumer,111.1,2,0.0,4.62
2025-06-22,East,Furniture,Consumer,351.36,1,0.1,74.34
2025-06-23,South,Office Supplies,Consumer,62.59,2,0.0,27.7
2025-06-23,East,Technology,Consumer,535.05,6,0.0,135.98
2025-06-23,West,Technology,Consumer,407.19,2,0.0,99.14
2025-06-23,West,Technology,Home Office,168.34,2,0.2,43.3
2025-06-24,South,Office Supplies,Consumer,39.23,3,0.2,-7.19
2025-06-24,West,Furniture,Home Office,75.63,5,0.1,-3.65
2025-06-24,West,Technology,Corporate,176.09,5,0.0,60.05
2025-06-24,West,Technology,Consumer,120.84,3,0.1,24.2
2025-06-24,West,Office Supplies,Consumer,62.89,1,0.1,34.08
2025-06-25,West,Office Supplies,Consumer,487.78,7,0.2,88.25
2025-06-25,Central,Furniture,Corporate,63.27,3,0.2,8.08
2025-06-25,Central,Furniture,Consumer,608.67,1,0.0,154.23
2025-06-26,West,Office Supplies,Consumer,183.26,1,0.0,49.84
2025-06-26,Central,Office Supplies,Consumer,175.47,7,0.1,82.31
2025-06-26,West,Technology,Consumer,1012.86,7,0.1,219.67
2025-06-26,West,Furniture,Consumer,125.39,6,0.3,20.46
2025-06-26,East,Office Supplies,Consumer,17.61,1,0.1,-9.83
2025-06-26,West,Technology,Home Office,452.8,7,0.1,88.55
2025-06-27,East,Office Supplies,Corporate,154.86,5,0.3,-12.26
2025-06-27,West,Technology,Corporate,42.7,3,0.0,-10.57
