Date,Dark_Store,Category,SKU,Units_Sold,Forecast_Units,On_Hand_Units,Promo_Flag
2025-01-10,DS-Utrecht-01,Dairy,DAI-01,31,33,106,0
2025-01-10,DS-Utrecht-01,Dairy,DAI-02,27,30,104,0
2025-01-10,DS-Utrecht-01,Dairy,DAI-03,29,33,88,0
2025-01-10,DS-Utrecht-01,Dairy,DAI-04,32,28,119,0
2025-01-10,DS-Utrecht-01,Dairy,DAI-05,40,35,117,0
2025-01-10,DS-Utrecht-01,Dairy,DAI-06,33,35,96,0
2025-01-10,DS-Utrecht-01,Beverages,BEV-01,63,48,248,0
2025-01-10,DS-Utrecht-01,Beverages,BEV-02,61,62,184,0
2025-01-10,DS-Utrecht-01,Beverages,BEV-03,56,38,219,0
2025-01-10,DS-Utrecht-01,Beverages,BEV-04,49,46,199,0
2025-01-10,DS-Utrecht-01,Beverages,BEV-05,61,60,192,0
2025-01-10,DS-Utrecht-01,Beverages,BEV-06,52,53,206,0
2025-01-10,DS-Utrecht-01,Snacks,SNA-01,43,36,53,0
2025-01-10,DS-Utrecht-01,Snacks,SNA-02,51,36,91,0
2025-01-10,DS-Utrecht-01,Snacks,SNA-03,38,38,59,0
2025-01-10,DS-Utrecht-01,Snacks,SNA-04,43,40,76,0
2025-01-10,DS-Utrecht-01,Snacks,SNA-05,42,33,69,0
2025-01-10,DS-Utrecht-01,Snacks,SNA-06,58,41,80,0
2025-01-10,DS-Utrecht-01,Household,HOU-01,18,24,61,0
2025-01-10,DS-Utrecht-01,Household,HOU-02,19,22,68,0
2025-01-10,DS-Utrecht-01,Household,HOU-03,18,23,57,0
2025-01-10,DS-Utrecht-01,Household,HOU-04,27,22,87,0
2025-01-10,DS-Utrecht-01,Household,HOU-05,22,22,65,0
2025-01-10,DS-Utrecht-01,Household,HOU-06,24,19,97,0
2025-01-10,DS-TheHague-01,Fresh Produce,FRE-01,36,62,256,0
2025-01-10,DS-TheHague-01,Fresh Produce,FRE-02,48,37,285,0
2025-01-10,DS-TheHague-01,Fresh Produce,FRE-03,40,46,240,0
2025-01-10,DS-TheHague-01,Fresh Produce,FRE-04,66,58,421,0
2025-01-10,DS-TheHague-01,Fresh Produce,FRE-05,67,51,375,0
2025-01-10,DS-TheHague-01,Fresh Produce,FRE-06,45,32,218,0
2025-01-10,DS-TheHague-01,Dairy,DAI-01,33,36,108,0
2025-01-10,DS-TheHague-01,Dairy,DAI-02,58,76,193,1
2025-01-10,DS-TheHague-01,Dairy,DAI-03,32,30,109,0
2025-01-10,DS-TheHague-01,Dairy,DAI-04,44,32,123,0
2025-01-10,DS-TheHague-01,Dairy,DAI-05,29,36,115,0
2025-01-10,DS-TheHague-01,Dairy,DAI-06,38,35,114,0
2025-01-10,DS-TheHague-01,Beverages,BEV-01,62,54,188,0
2025-01-10,DS-TheHague-01,Beverages,BEV-02,52,62,187,0
2025-01-10,DS-TheHague-01,Beverages,BEV-03,48,50,201,0
2025-01-10,DS-TheHague-01,Beverages,BEV-04,49,67,187,0
2025-01-10,DS-TheHague-01,Beverages,BEV-05,46,65,148,0
2025-01-10,DS-TheHague-01,Beverages,BEV-06,49,49,157,0
2025-01-10,DS-TheHague-01,Snacks,SNA-01,49,36,65,0
2025-01-10,DS-TheHague-01,Snacks,SNA-02,50,37,69,0
2025-01-10,DS-TheHague-01,Snacks,SNA-03,47,47,63,0
2025-01-10,DS-TheHague-01,Snacks,SNA-04,97,82,171,1
2025-01-10,DS-TheHague-01,Snacks,SNA-05,53,45,69,0
2025-01-10,DS-TheHague-01,Snacks,SNA-06,69,43,92,0
2025-01-10,DS-TheHague-01,Household,HOU-01,16,27,59,0
2025-01-10,DS-TheHague-01,Household,HOU-02,28,29,83,0
2025-01-10,DS-TheHague-01,Household,HOU-03,18,22,64,0
2025-01-10,DS-TheHague-01,Household,HOU-04,23,20,84,0
2025-01-10,DS-TheHague-01,Household,HOU-05,23,30,92,0
2025-01-10,DS-TheHague-01,Household,HOU-06,28,21,98,0
2025-01-11,DS-Amsterdam-01,Fresh Produce,FRE-01,55,80,357,0
2025-01-11,DS-Amsterdam-01,Fresh Produce,FRE-02,63,62,376,0
2025-01-11,DS-Amsterdam-01,Fresh Produce,FRE-03,71,84,475,0
2025-01-11,DS-Amsterdam-01,Fresh Produce,FRE-04,63,75,419,0
2025-01-11,DS-Amsterdam-01,Fresh Produce,FRE-05,74,95,424,0
2025-01-11,DS-Amsterdam-01,Fresh Produce,FRE-06,65,78,410,0
2025-01-11,DS-Amsterdam-01,Dairy,DAI-01,56,38,169,0
2025-01-11,DS-Amsterdam-01,Dairy,DAI-02,51,67,200,0
2025-01-11,DS-Amsterdam-01,Dairy,DAI-03,46,52,132,0
2025-01-11,DS-Amsterdam-01,Dairy,DAI-04,57,48,170,0
2025-01-11,DS-Amsterdam-01,Dairy,DAI-05,65,48,210,0
2025-01-11,DS-Amsterdam-01,Dairy,DAI-06,67,51,279,0
2025-01-11,DS-Amsterdam-01,Beverages,BEV-01,169,166,477,1
2025-01-11,DS-Amsterdam-01,Beverages,BEV-02,90,92,358,0
2025-01-11,DS-Amsterdam-01,Beverages,BEV-03,79,119,229,0
2025-01-11,DS-Amsterdam-01,Beverages,BEV-04,84,114,340,0
2025-01-11,DS-Amsterdam-01,Beverages,BEV-05,167,193,563,1
2025-01-11,DS-Amsterdam-01,Beverages,BEV-06,93,94,326,0
2025-01-11,DS-Amsterdam-01,Snacks,SNA-01,78,64,120,0
2025-01-11,DS-Amsterdam-01,Snacks,SNA-02,104,66,143,0
2025-01-11,DS-Amsterdam-01,Snacks,SNA-03,74,58,123,0
2025-01-11,DS-Amsterdam-01,Snacks,SNA-04,69,62,121,0
2025-01-11,DS-Amsterdam-01,Snacks,SNA-05,91,65,139,0
2025-01-11,DS-Amsterdam-01,Snacks,SNA-06,74,67,123,0
2025-01-11,DS-Amsterdam-01,Household,HOU-01,75,67,236,1
2025-01-11,DS-Amsterdam-01,Household,HOU-02,36,32,131,0
2025-01-11,DS-Amsterdam-01,Household,HOU-03,26,38,96,0
2025-01-11,DS-Amsterdam-01,Household,HOU-04,33,30,105,0
2025-01-11,DS-Amsterdam-01,Household,HOU-05,30,33,117,0
2025-01-11,DS-Amsterdam-01,Household,HOU-06,41,38,136,0
2025-01-11,DS-Amsterdam-02,Fresh Produce,FRE-01,58,68,375,0
2025-01-11,DS-Amsterdam-02,Fresh Produce,FRE-02,63,60,418,0
2025-01-11,DS-Amsterdam-02,Fresh Produce,FRE-03,41,62,238,0
2025-01-11,DS-Amsterdam-02,Fresh Produce,FRE-04,57,70,400,0
2025-01-11,DS-Amsterdam-02,Fresh Produce,FRE-05,65,67,382,0
2025-01-11,DS-Amsterdam-02,Fresh Produce,FRE-06,52,64,278,0
2025-01-11,DS-Amsterdam-02,Dairy,DAI-01,40,46,155,0
2025-01-11,DS-Amsterdam-02,Dairy,DAI-02,39,35,110,0
2025-01-11,DS-Amsterdam-02,Dairy,DAI-03,37,40,131,0
2025-01-11,DS-Amsterdam-02,Dairy,DAI-04,48,40,143,0
2025-01-11,DS-Amsterdam-02,Dairy,DAI-05,48,46,192,0
2025-01-11,DS-Amsterdam-02,Dairy,DAI-06,54,49,189,0
2025-01-11,DS-Amsterdam-02,Beverages,BEV-01,78,70,307,0
2025-01-11,DS-Amsterdam-02,Beverages,BEV-02,77,87,294,0
2025-01-11,DS-Amsterdam-02,Beverages,BEV-03,80,95,236,0
2025-01-11,DS-Amsterdam-02,Beverages,BEV-04,75,68,301,0
2025-01-11,DS-Amsterdam-02,Beverages,BEV-05,77,80,228,0
2025-01-11,DS-Amsterdam-02,Beverages,BEV-06,72,61,280,0
2025-01-11,DS-Amsterdam-02,Snacks,SNA-01,78,54,110,0
2025-01-11,DS-Amsterdam-02,Snacks,SNA-02,62,45,84,0
2025-01-11,DS-Amsterdam-02,Snacks,SNA-03,54,50,74,0
2025-01-11,DS-Amsterdam-02,Snacks,SNA-04,63,58,83,0
2025-01-11,DS-Amsterdam-02,Snacks,SNA-05,51,54,64,0
2025-01-11,DS-Amsterdam-02,Snacks,SNA-06,66,57,85,0
2025-01-11,DS-Amsterdam-02,Household,HOU-01,35,28,123,0
2025-01-11,DS-Amsterdam-02,Household,HOU-02,29,29,95,0
2025-01-11,DS-Amsterdam-02,Household,HOU-03,29,21,99,0
2025-01-11,DS-Amsterdam-02,Household,HOU-04,28,31,82,0
2025-01-11,DS-Amsterdam-02,Household,HOU-05,23,33,75,0
2025-01-11,DS-Amsterdam-02,Household,HOU-06,38,30,153,0
2025-01-11,DS-Rotterdam-01,Fresh Produce,FRE-01,80,83,535,0
2025-01-11,DS-Rotterdam-01,Fresh Produce,FRE-02,83,73,515,0
2025-01-11,DS-Rotterdam-01,Fresh Produce,FRE-03,70,91,349,0
2025-01-11,DS-Rotterdam-01,Fresh Produce,FRE-04,63,88,451,0
2025-01-11,DS-Rotterdam-01,Fresh Produce,FRE-05,65,96,323,0
2025-01-11,DS-Rotterdam-01,Fresh Produce,FRE-06,60,80,337,0
2025-01-11,DS-Rotterdam-01,Dairy,DAI-01,101,113,333,1
2025-01-11,DS-Rotterdam-01,Dairy,DAI-02,57,54,185,0
2025-01-11,DS-Rotterdam-01,Dairy,DAI-03,47,38,165,0
2025-01-11,DS-Rotterdam-01,Dairy,DAI-04,77,57,251,0
2025-01-11,DS-Rotterdam-01,Dairy,DAI-05,70,49,262,0
2025-01-11,DS-Rotterdam-01,Dairy,DAI-06,36,48,137,0
2025-01-11,DS-Rotterdam-01,Beverages,BEV-01,88,117,289,0
2025-01-11,DS-Rotterdam-01,Beverages,BEV-02,156,165,490,1
2025-01-11,DS-Rotterdam-01,Beverages,BEV-03,88,98,250,0
2025-01-11,DS-Rotterdam-01,Beverages,BEV-04,83,90,270,0
2025-01-11,DS-Rotterdam-01,Beverages,BEV-05,89,98,361,0
2025-01-11,DS-Rotterdam-01,Beverages,BEV-06,108,82,315,0
2025-01-11,DS-Rotterdam-01,Snacks,SNA-01,90,66,112,0
2025-01-11,DS-Rotterdam-01,Snacks,SNA-02,79,58,136,0
2025-01-11,DS-Rotterdam-01,Snacks,SNA-03,85,70,119,0
2025-01-11,DS-Rotterdam-01,Snacks,SNA-04,80,65,143,0
2025-01-11,DS-Rotterdam-01,Snacks,SNA-05,135,127,183,1
2025-01-11,DS-Rotterdam-01,Snacks,SNA-06,77,72,133,0
2025-01-11,DS-Rotterdam-01,Household,HOU-01,47,31,180,0
2025-01-11,DS-Rotterdam-01,Household,HOU-02,77,71,233,1
2025-01-11,DS-Rotterdam-01,Household,HOU-03,39,36,156,0
2025-01-11,DS-Rotterdam-01,Household,HOU-04,33,40,98,0
2025-01-11,DS-Rotterdam-01,Household,HOU-05,40,32,164,0
2025-01-11,DS-Rotterdam-01,Household,HOU-06,35,35,111,0
2025-01-11,DS-Utrecht-01,Fresh Produce,FRE-01,63,93,352,0
2025-01-11,DS-Utrecht-01,Fresh Produce,FRE-02,61,78,295,0
2025-01-11,DS-Utrecht-01,Fresh Produce,FRE-03,61,81,293,0
2025-01-11,DS-Utrecht-01,Fresh Produce,FRE-04,66,66,377,0
2025-01-11,DS-Utrecht-01,Fresh Produce,FRE-05,64,67,330,0
2025-01-11,DS-Utrecht-01,Fresh Produce,FRE-06,61,91,399,0
2025-01-11,DS-Utrecht-01,Dairy,DAI-01,40,37,118,0
2025-01-11,DS-Utrecht-01,Dairy,DAI-02,58,54,172,0
2025-01-11,DS-Utrecht-01,Dairy,DAI-03,53,50,166,0
2025-01-11,DS-Utrecht-01,Dairy,DAI-04,56,57,228,0
2025-01-11,DS-Utrecht-01,Dairy,DAI-05,50,65,200,0
2025-01-11,DS-Utrecht-01,Dairy,DAI-06,96,92,344,1
2025-01-11,DS-Utrecht-01,Beverages,BEV-01,95,76,337,0
2025-01-11,DS-Utrecht-01,Beverages,BEV-02,95,85,315,0
2025-01-11,DS-Utrecht-01,Beverages,BEV-03,92,58,292,0
2025-01-11,DS-Utrecht-01,Beverages,BEV-04,93,85,374,0
2025-01-11,DS-Utrecht-01,Beverages,BEV-05,92,82,378,0
2025-01-11,DS-Utrecht-01,Beverages,BEV-06,102,86,392,0
2025-01-11,DS-Utrecht-01,Snacks,SNA-01,70,63,103,0
2025-01-11,DS-Utrecht-01,Snacks,SNA-02,81,70,138,0
2025-01-11,DS-Utrecht-01,Snacks,SNA-03,127,134,178,1
2025-01-11,DS-Utrecht-01,Snacks,SNA-04,85,75,147,0
2025-01-11,DS-Utrecht-01,Snacks,SNA-05,89,56,142,0
2025-01-11,DS-Utrecht-01,Snacks,SNA-06,78,54,95,0
2025-01-11,DS-Utrecht-01,Household,HOU-01,42,34,152,0
2025-01-11,DS-Utrecht-01,Household,HOU-02,37,38,108,0
2025-01-11,DS-Utrecht-01,Household,HOU-03,46,35,146,0
2025-01-11,DS-Utrecht-01,Household,HOU-04,41,33,141,0
2025-01-11,DS-Utrecht-01,Household,HOU-05,37,37,104,0
2025-01-11,DS-Utrecht-01,Household,HOU-06,35,33,114,0
2025-01-11,DS-TheHague-01,Fresh Produce,FRE-01,51,63,273,0
2025-01-11,DS-TheHague-01,Fresh Produce,FRE-02,66,68,447,0
2025-01-11,DS-TheHague-01,Fresh Produce,FRE-03,61,60,365,0
2025-01-11,DS-TheHague-01,Fresh Produce,FRE-04,56,65,364,0
2025-01-11,DS-TheHague-01,Fresh Produce,FRE-05,51,50,312,0
2025-01-11,DS-TheHague-01,Fresh Produce,FRE-06,48,60,261,0
2025-01-11,DS-TheHague-01,Dairy,DAI-01,39,47,113,0
2025-01-11,DS-TheHague-01,Dairy,DAI-02,56,40,191,0
2025-01-11,DS-TheHague-01,Dairy,DAI-03,41,47,118,0
2025-01-11,DS-TheHague-01,Dairy,DAI-04,45,29,138,0
2025-01-11,DS-TheHague-01,Dairy,DAI-05,35,32,110,0
2025-01-11,DS-TheHague-01,Dairy,DAI-06,48,59,186,0
2025-01-11,DS-TheHague-01,Beverages,BEV-01,72,73,213,0
2025-01-11,DS-TheHague-01,Beverages,BEV-02,89,93,264,0
2025-01-11,DS-TheHague-01,Beverages,BEV-03,79,61,298,0
2025-01-11,DS-TheHague-01,Beverages,BEV-04,83,62,301,0
2025-01-11,DS-TheHague-01,Beverages,BEV-05,82,65,299,0
2025-01-11,DS-TheHague-01,Beverages,BEV-06,74,59,208,0
2025-01-11,DS-TheHague-01,Snacks,SNA-01,105,99,173,1
2025-01-11,DS-TheHague-01,Snacks,SNA-02,68,57,84,0
2025-01-11,DS-TheHague-01,Snacks,SNA-03,126,86,181,1
2025-01-11,DS-TheHague-01,Snacks,SNA-04,124,126,189,1
2025-01-11,DS-TheHague-01,Snacks,SNA-05,63,54,100,0
2025-01-11,DS-TheHague-01,Snacks,SNA-06,63,54,110,0
2025-01-11,DS-TheHague-01,Household,HOU-01,18,29,71,0
2025-01-11,DS-TheHague-01,Household,HOU-02,32,32,125,0
2025-01-11,DS-TheHague-01,Household,HOU-03,20,28,64,0
2025-01-11,DS-TheHague-01,Household,HOU-04,20,32,73,0
2025-01-11,DS-TheHague-01,Household,HOU-05,36,27,105,0
2025-01-11,DS-TheHague-01,Household,HOU-06,30,25,91,0
2025-01-12,DS-Amsterdam-01,Fresh Produce,FRE-01,70,68,498,0
2025-01-12,DS-Amsterdam-01,Fresh Produce,FRE-02,63,59,369,0
2025-01-12,DS-Amsterdam-01,Fresh Produce,FRE-03,46,65,320,0
2025-01-12,DS-Amsterdam-01,Fresh Produce,FRE-04,53,60,296,0
2025-01-12,DS-Amsterdam-01,Fresh Produce,FRE-05,48,65,282,0
2025-01-12,DS-Amsterdam-01,Fresh Produce,FRE-06,62,73,430,0
2025-01-12,DS-Amsterdam-01,Dairy,DAI-01,38,44,109,0
2025-01-12,DS-Amsterdam-01,Dairy,DAI-02,38,43,143,0
2025-01-12,DS-Amsterdam-01,Dairy,DAI-03,52,49,163,0
2025-01-12,DS-Amsterdam-01,Dairy,DAI-04,35,47,101,0
2025-01-12,DS-Amsterdam-01,Dairy,DAI-05,79,72,258,1
2025-01-12,DS-Amsterdam-01,Dairy,DAI-06,44,47,159,0
2025-01-12,DS-Amsterdam-01,Beverages,BEV-01,89,89,331,0
2025-01-12,DS-Amsterdam-01,Beverages,BEV-02,69,66,276,0
2025-01-12,DS-Amsterdam-01,Beverages,BEV-03,75,88,222,0
2025-01-12,DS-Amsterdam-01,Beverages,BEV-04,80,80,322,0
2025-01-12,DS-Amsterdam-01,Beverages,BEV-05,74,94,297,0
2025-01-12,DS-Amsterdam-01,Beverages,BEV-06,89,66,338,0
2025-01-12,DS-Amsterdam-01,Snacks,SNA-01,60,57,76,0
2025-01-12,DS-Amsterdam-01,Snacks,SNA-02,70,67,116,0
2025-01-12,DS-Amsterdam-01,Snacks,SNA-03,70,64,113,0
2025-01-12,DS-Amsterdam-01,Snacks,SNA-04,125,98,221,1
2025-01-12,DS-Amsterdam-01,Snacks,SNA-05,69,60,106,0
2025-01-12,DS-Amsterdam-01,Snacks,SNA-06,80,60,114,0
2025-01-12,DS-Amsterdam-01,Household,HOU-01,25,37,100,0
2025-01-12,DS-Amsterdam-01,Household,HOU-02,30,30,116,0
2025-01-12,DS-Amsterdam-01,Household,HOU-03,32,32,103,0
2025-01-12,DS-Amsterdam-01,Household,HOU-04,35,35,131,0
2025-01-12,DS-Amsterdam-01,Household,HOU-05,33,30,132,0
2025-01-12,DS-Amsterdam-01,Household,HOU-06,50,32,170,0
2025-01-12,DS-Amsterdam-02,Fresh Produce,FRE-01,56,55,384,0
2025-01-12,DS-Amsterdam-02,Fresh Produce,FRE-02,48,60,338,0
2025-01-12,DS-Amsterdam-02,Fresh Produce,FRE-03,45,61,313,0
2025-01-12,DS-Amsterdam-02,Fresh Produce,FRE-04,46,56,241,0
2025-01-12,DS-Amsterdam-02,Fresh Produce,FRE-05,49,68,312,0
2025-01-12,DS-Amsterdam-02,Fresh Produce,FRE-06,55,60,366,0
2025-01-12,DS-Amsterdam-02,Dairy,DAI-01,50,38,185,0
2025-01-12,DS-Amsterdam-02,Dairy,DAI-02,44,56,157,0
2025-01-12,DS-Amsterdam-02,Dairy,DAI-03,38,31,148,0
2025-01-12,DS-Amsterdam-02,Dairy,DAI-04,30,38,97,0
2025-01-12,DS-Amsterdam-02,Dairy,DAI-05,38,52,155,0
2025-01-12,DS-Amsterdam-02,Dairy,DAI-06,94,86,385,1
2025-01-12,DS-Amsterdam-02,Beverages,BEV-01,69,69,279,0
2025-01-12,DS-Amsterdam-02,Beverages,BEV-02,56,76,169,0
2025-01-12,DS-Amsterdam-02,Beverages,BEV-03,64,70,260,0
2025-01-12,DS-Amsterdam-02,Beverages,BEV-04,69,72,240,0
2025-01-12,DS-Amsterdam-02,Beverages,BEV-05,60,76,232,0
2025-01-12,DS-Amsterdam-02,Beverages,BEV-06,80,82,264,0
2025-01-12,DS-Amsterdam-02,Snacks,SNA-01,51,48,88,0
2025-01-12,DS-Amsterdam-02,Snacks,SNA-02,50,43,82,0
2025-01-12,DS-Amsterdam-02,Snacks,SNA-03,60,52,76,0
2025-01-12,DS-Amsterdam-02,Snacks,SNA-04,53,48,88,0
2025-01-12,DS-Amsterdam-02,Snacks,SNA-05,64,68,100,0
2025-01-12,DS-Amsterdam-02,Snacks,SNA-06,79,59,131,0
2025-01-12,DS-Amsterdam-02,Household,HOU-01,32,33,116,0
2025-01-12,DS-Amsterdam-02,Household,HOU-02,37,22,119,0
2025-01-12,DS-Amsterdam-02,Household,HOU-03,32,28,131,0
2025-01-12,DS-Amsterdam-02,Household,HOU-04,23,31,91,0
2025-01-12,DS-Amsterdam-02,Household,HOU-05,55,51,200,1
2025-01-12,DS-Amsterdam-02,Household,HOU-06,27,24,88,0
2025-01-12,DS-Rotterdam-01,Fresh Produce,FRE-01,55,65,309,0
2025-01-12,DS-Rotterdam-01,Fresh Produce,FRE-02,47,54,300,0
2025-01-12,DS-Rotterdam-01,Fresh Produce,FRE-03,43,70,237,0
2025-01-12,DS-Rotterdam-01,Fresh Produce,FRE-04,59,78,343,0
2025-01-12,DS-Rotterdam-01,Fresh Produce,FRE-05,50,72,336,0
2025-01-12,DS-Rotterdam-01,Fresh Produce,FRE-06,102,123,591,1
2025-01-12,DS-Rotterdam-01,Dairy,DAI-01,44,51,144,0
2025-01-12,DS-Rotterdam-01,Dairy,DAI-02,46,56,166,0
2025-01-12,DS-Rotterdam-01,Dairy,DAI-03,40,43,132,0
2025-01-12,DS-Rotterdam-01,Dairy,DAI-04,41,46,143,0
2025-01-12,DS-Rotterdam-01,Dairy,DAI-05,40,52,150,0
2025-01-12,DS-Rotterdam-01,Dairy,DAI-06,32,55,134,0
2025-01-12,DS-Rotterdam-01,Beverages,BEV-01,63,83,229,0
2025-01-12,DS-Rotterdam-01,Beverages,BEV-02,97,60,395,0
2025-01-12,DS-Rotterdam-01,Beverages,BEV-03,77,63,235,0
2025-01-12,DS-Rotterdam-01,Beverages,BEV-04,60,84,245,0
2025-01-12,DS-Rotterdam-01,Beverages,BEV-05,71,86,207,0
2025-01-12,DS-Rotterdam-01,Beverages,BEV-06,149,131,619,1
2025-01-12,DS-Rotterdam-01,Snacks,SNA-01,60,62,106,0
2025-01-12,DS-Rotterdam-01,Snacks,SNA-02,71,64,110,0
2025-01-12,DS-Rotterdam-01,Snacks,SNA-03,64,60,91,0
2025-01-12,DS-Rotterdam-01,Snacks,SNA-04,73,64,87,0
2025-01-12,DS-Rotterdam-01,Snacks,SNA-05,74,46,102,0
2025-01-12,DS-Rotterdam-01,Snacks,SNA-06,57,59,78,0
2025-01-12,DS-Rotterdam-01,Household,HOU-01,32,29,125,0
2025-01-12,DS-Rotterdam-01,Household,HOU-02,26,31,76,0
2025-01-12,DS-Rotterdam-01,Household,HOU-03,20,30,60,0
2025-01-12,DS-Rotterdam-01,Household,HOU-04,27,34,76,0
2025-01-12,DS-Rotterdam-01,Household,HOU-05,36,31,148,0
2025-01-12,DS-Rotterdam-01,Household,HOU-06,30,28,84,0
2025-01-12,DS-Utrecht-01,Fresh Produce,FRE-01,72,66,348,0
2025-01-12,DS-Utrecht-01,Fresh Produce,FRE-02,54,60,386,0
2025-01-12,DS-Utrecht-01,Fresh Produce,FRE-03,56,64,335,0
2025-01-12,DS-Utrecht-01,Fresh Produce,FRE-04,60,73,321,0
2025-01-12,DS-Utrecht-01,Fresh Produce,FRE-05,58,72,311,0
2025-01-12,DS-Utrecht-01,Fresh Produce,FRE-06,61,67,306,0
2025-01-12,DS-Utrecht-01,Dairy,DAI-01,46,42,175,0
2025-01-12,DS-Utrecht-01,Dairy,DAI-02,41,52,149,0
2025-01-12,DS-Utrecht-01,Dairy,DAI-03,50,48,186,0
2025-01-12,DS-Utrecht-01,Dairy,DAI-04,59,57,166,0
2025-01-12,DS-Utrecht-01,Dairy,DAI-05,36,55,140,0
2025-01-12,DS-Utrecht-01,Dairy,DAI-06,49,43,143,0
2025-01-12,DS-Utrecht-01,Beverages,BEV-01,88,75,355,0
2025-01-12,DS-Utrecht-01,Beverages,BEV-02,158,146,526,1
2025-01-12,DS-Utrecht-01,Beverages,BEV-03,81,85,228,0
2025-01-12,DS-Utrecht-01,Beverages,BEV-04,73,82,219,0
2025-01-12,DS-Utrecht-01,Beverages,BEV-05,76,82,283,0
2025-01-12,DS-Utrecht-01,Beverages,BEV-06,89,87,308,0
2025-01-12,DS-Utrecht-01,Snacks,SNA-01,64,47,89,0
2025-01-12,DS-Utrecht-01,Snacks,SNA-02,62,48,101,0
2025-01-12,DS-Utrecht-01,Snacks,SNA-03,86,68,119,0
2025-01-12,DS-Utrecht-01,Snacks,SNA-04,63,60,95,0
2025-01-12,DS-Utrecht-01,Snacks,SNA-05,71,46,108,0
2025-01-12,DS-Utrecht-01,Snacks,SNA-06,74,62,117,0
2025-01-12,DS-Utrecht-01,Household,HOU-01,38,39,120,0
2025-01-12,DS-Utrecht-01,Household,HOU-02,23,37,88,0
2025-01-12,DS-Utrecht-01,Household,HOU-03,29,27,86,0
2025-01-12,DS-Utrecht-01,Household,HOU-04,27,38,103,0
2025-01-12,DS-Utrecht-01,Household,HOU-05,28,36,93,0
2025-01-12,DS-Utrecht-01,Household,HOU-06,33,40,126,0
2025-01-12,DS-TheHague-01,Fresh Produce,FRE-01,54,61,384,0
2025-01-12,DS-TheHague-01,Fresh Produce,FRE-02,61,61,308,0
2025-01-12,DS-TheHague-01,Fresh Produce,FRE-03,41,64,213,0
2025-01-12,DS-TheHague-01,Fresh Produce,FRE-04,53,59,283,0
2025-01-12,DS-TheHague-01,Fresh Produce,FRE-05,55,78,325,0
2025-01-12,DS-TheHague-01,Fresh Produce,FRE-06,87,126,538,1
2025-01-12,DS-TheHague-01,Dairy,DAI-01,27,49,109,0
2025-01-12,DS-TheHague-01,Dairy,DAI-02,75,75,306,1
2025-01-12,DS-TheHague-01,Dairy,DAI-03,37,34,148,0
2025-01-12,DS-TheHague-01,Dairy,DAI-04,41,40,170,0
2025-01-12,DS-TheHague-01,Dairy,DAI-05,35,37,142,0
2025-01-12,DS-TheHague-01,Dairy,DAI-06,41,45,165,0
2025-01-12,DS-TheHague-01,Beverages,BEV-01,81,72,302,0
2025-01-12,DS-TheHague-01,Beverages,BEV-02,79,63,250,0
2025-01-12,DS-TheHague-01,Beverages,BEV-03,81,70,294,0
2025-01-12,DS-TheHague-01,Beverages,BEV-04,81,69,307,0
2025-01-12,DS-TheHague-01,Beverages,BEV-05,67,70,268,0
2025-01-12,DS-TheHague-01,Beverages,BEV-06,64,69,238,0
2025-01-12,DS-TheHague-01,Snacks,SNA-01,95,91,134,1
2025-01-12,DS-TheHague-01,Snacks,SNA-02,53,47,80,0
2025-01-12,DS-TheHague-01,Snacks,SNA-03,59,44,78,0
2025-01-12,DS-TheHague-01,Snacks,SNA-04,55,53,84,0
2025-01-12,DS-TheHague-01,Snacks,SNA-05,65,54,99,0
2025-01-12,DS-TheHague-01,Snacks,SNA-06,73,49,92,0
2025-01-12,DS-TheHague-01,Household,HOU-01,29,32,100,0
2025-01-12,DS-TheHague-01,Household,HOU-02,25,27,90,0
2025-01-12,DS-TheHague-01,Household,HOU-03,29,32,100,0
2025-01-12,DS-TheHague-01,Household,HOU-04,28,34,92,0
2025-01-12,DS-TheHague-01,Household,HOU-05,23,29,85,0
2025-01-12,DS-TheHague-01,Household,HOU-06,22,27,74,0
2025-01-13,DS-Amsterdam-01,Fresh Produce,FRE-01,41,66,289,0
2025-01-13,DS-Amsterdam-01,Fresh Produce,FRE-02,47,59,290,0
2025-01-13,DS-Amsterdam-01,Fresh Produce,FRE-03,35,71,246,0
2025-01-13,DS-Amsterdam-01,Fresh Produce,FRE-04,54,58,337,0
2025-01-13,DS-Amsterdam-01,Fresh Produce,FRE-05,54,65,370,0
2025-01-13,DS-Amsterdam-01,Fresh Produce,FRE-06,64,70,330,0
2025-01-13,DS-Amsterdam-01,Dairy,DAI-01,40,49,115,0
2025-01-13,DS-Amsterdam-01,Dairy,DAI-02,49,37,147,0
2025-01-13,DS-Amsterdam-01,Dairy,DAI-03,36,39,111,0
2025-01-13,DS-Amsterdam-01,Dairy,DAI-04,54,44,169,0
2025-01-13,DS-Amsterdam-01,Dairy,DAI-05,54,33,191,0
2025-01-13,DS-Amsterdam-01,Dairy,DAI-06,32,41,96,0
2025-01-13,DS-Amsterdam-01,Beverages,BEV-01,76,68,304,0
2025-01-13,DS-Amsterdam-01,Beverages,BEV-02,88,60,315,0
2025-01-13,DS-Amsterdam-01,Beverages,BEV-03,84,78,336,0
2025-01-13,DS-Amsterdam-01,Beverages,BEV-04,68,72,261,0
2025-01-13,DS-Amsterdam-01,Beverages,BEV-05,73,59,209,0
2025-01-13,DS-Amsterdam-01,Beverages,BEV-06,56,71,186,0
